"Date","Open","High","Low","Close","Adj.Close","Volume","TypicalPrice"
"2018-08-06",208,209.25,207.070007,209.070007,206.728317,25425400,207.682774666667
"2018-08-07",209.320007,209.5,206.759995,207.110001,204.790268,25587400,207.016754333333
"2018-08-08",206.050003,207.809998,204.520004,207.25,204.928696,22525500,205.752899333333
"2018-08-09",207.279999,209.779999,207.199997,208.880005,206.540436,23469200,207.840144
"2018-08-10",207.360001,209.100006,206.669998,207.529999,205.925232,24611200,207.231745333333
"2018-08-13",207.699997,210.949997,207.699997,208.869995,207.254883,25869100,208.634959
"2018-08-14",210.160004,210.559998,208.259995,209.75,208.128067,20748000,208.982686666667
"2018-08-15",209.220001,210.740005,208.330002,210.240005,208.614273,28807600,209.228093333333
"2018-08-16",211.75,213.809998,211.470001,213.320007,211.670471,28500400,212.316823333333
"2018-08-17",213.440002,217.949997,213.160004,217.580002,215.897522,35427000,215.669174333333
"2018-08-20",218.100006,219.179993,215.110001,215.460007,213.79393,30287700,216.027974666667
"2018-08-21",216.800003,217.190002,214.029999,215.039993,213.377167,26159800,214.865722666667
"2018-08-22",214.100006,216.360001,213.839996,215.050003,213.387085,19018100,214.529027333333
"2018-08-23",214.649994,217.050003,214.600006,215.490005,213.823685,18883200,215.157898
"2018-08-24",216.600006,216.899994,215.110001,216.160004,214.488495,18476400,215.499496666667
"2018-08-27",217.149994,218.740005,216.330002,217.940002,216.254745,20525100,217.108250666667
"2018-08-28",219.009995,220.539993,218.919998,219.699997,218.001129,22776800,219.153706666667
"2018-08-29",220.149994,223.490005,219.410004,222.979996,221.255753,27254800,221.385254
"2018-08-30",223.25,228.259995,222.399994,225.029999,223.289917,48793800,224.649968666667
"2018-08-31",226.509995,228.869995,226,227.630005,225.869812,43340100,226.913269
"2018-09-04",228.410004,229.179993,226.630005,228.360001,226.594162,27390100,227.468053333333
"2018-09-05",228.990005,229.669998,225.100006,226.869995,225.115677,33333000,226.628560333333
"2018-09-06",226.229996,227.350006,221.300003,223.100006,221.374847,34290000,223.341618666667
"2018-09-07",221.850006,225.369995,220.710007,221.300003,219.58876,37619800,221.889587333333
"2018-09-10",220.949997,221.850006,216.470001,218.330002,216.641724,39516500,218.320577
"2018-09-11",218.009995,224.300003,216.559998,223.850006,222.119049,35749000,220.993016666667
"2018-09-12",224.940002,225,219.839996,221.070007,219.36055,49278700,221.400182
"2018-09-13",223.520004,228.350006,222.570007,226.410004,224.659256,41706400,225.193089666667
"2018-09-14",225.75,226.839996,222.520004,223.839996,222.1091,31999300,223.823033333333
"2018-09-17",222.149994,222.949997,217.270004,217.880005,216.195206,37195100,218.805069
"2018-09-18",217.789993,221.850006,217.119995,218.240005,216.552414,31571700,218.507471666667
"2018-09-19",218.5,219.619995,215.300003,218.369995,216.681412,27123800,217.20047
"2018-09-20",220.240005,222.279999,219.149994,220.029999,218.328583,26608800,219.919525333333
"2018-09-21",220.779999,221.360001,217.289993,217.660004,215.976913,96246700,218.208969
"2018-09-24",216.820007,221.259995,216.630005,220.789993,219.082687,27693400,218.990895666667
"2018-09-25",219.75,222.820007,219.699997,222.190002,220.471878,24554400,220.997294
"2018-09-26",221,223.75,219.759995,220.419998,218.715561,23984700,220.741852
"2018-09-27",223.820007,226.440002,223.539993,224.949997,223.210526,30181200,224.396840333333
"2018-09-28",224.789993,225.839996,224.020004,225.740005,223.994431,22929400,224.618143666667
"2018-10-01",227.949997,229.419998,226.350006,227.259995,225.50267,23600800,227.090891333333
"2018-10-02",227.25,230,226.630005,229.279999,227.50705,24788200,228.045685
"2018-10-03",230.050003,233.470001,229.779999,232.070007,230.275482,28654800,231.175160666667
"2018-10-04",230.779999,232.350006,226.729996,227.990005,226.227036,32042000,228.435679333333
"2018-10-05",227.960007,228.410004,220.580002,224.289993,222.555634,33580500,223.848546666667
"2018-10-08",222.210007,224.800003,220.199997,223.770004,222.039658,29663900,222.346552666667
"2018-10-09",223.639999,227.270004,222.25,226.869995,225.115677,26891000,224.878560333333
"2018-10-10",225.460007,226.350006,216.050003,216.360001,214.686966,41990600,219.028991666667
"2018-10-11",214.520004,219.5,212.320007,214.449997,212.791718,53124400,214.870575
"2018-10-12",220.419998,222.880005,216.839996,222.110001,220.392502,40337900,220.037501
"2018-10-15",221.160004,221.830002,217.270004,217.360001,215.67923,30791000,218.259745333333
"2018-10-16",218.929993,222.990005,216.759995,222.149994,220.432175,29184000,220.060725
"2018-10-17",222.300003,222.639999,219.339996,221.190002,219.479614,22885400,220.486536333333
"2018-10-18",217.860001,219.740005,213,216.020004,214.349579,32581300,215.696528
"2018-10-19",218.059998,221.259995,217.429993,219.309998,217.614151,33078700,218.768046333333
"2018-10-22",219.789993,223.360001,218.940002,220.649994,218.943771,28792100,220.414591333333
"2018-10-23",215.830002,223.25,214.699997,222.729996,221.00769,38767800,219.652562333333
"2018-10-24",222.600006,224.229996,214.539993,215.089996,213.426773,40925500,217.398920666667
"2018-10-25",217.710007,221.380005,216.75,219.800003,218.100357,29855800,218.743454
"2018-10-26",215.899994,220.190002,212.669998,216.300003,214.627411,47258400,215.829137
"2018-10-29",219.190002,219.690002,206.089996,212.240005,210.598831,45935500,212.126276333333
"2018-10-30",211.149994,215.179993,209.270004,213.300003,211.65062,36660000,212.033539
"2018-10-31",216.880005,220.449997,216.619995,218.860001,217.167618,38358900,218.079203333333
"2018-11-01",219.050003,222.360001,216.809998,222.220001,220.501633,58323200,219.890544
"2018-11-02",209.550003,213.649994,205.429993,207.479996,205.87561,91328700,208.318532333333
"2018-11-05",204.300003,204.389999,198.169998,201.589996,200.031158,66163700,200.863718333333
"2018-11-06",201.919998,204.720001,201.690002,203.770004,202.194321,31882900,202.868108
"2018-11-07",205.970001,210.059998,204.130005,209.949997,208.326508,33424400,207.505503666667
"2018-11-08",209.979996,210.119995,206.75,208.490005,207.599655,25362600,208.15655
"2018-11-09",205.550003,206.009995,202.25,204.470001,203.596817,34365800,203.952270666667
"2018-11-12",199,199.850006,193.789993,194.169998,193.34079,51135500,195.660263
"2018-11-13",191.630005,197.179993,191.449997,192.229996,191.409073,46882900,193.346354333333
"2018-11-14",193.899994,194.479996,185.929993,186.800003,186.002274,60801000,188.804087666667
"2018-11-15",188.389999,191.970001,186.899994,191.410004,190.59259,46478800,189.820861666667
"2018-11-16",190.5,194.970001,189.460007,193.529999,192.703537,36928300,192.377848333333
"2018-11-19",190,190.699997,184.990005,185.860001,185.066284,41925300,186.918762
"2018-11-20",178.369995,181.470001,175.509995,176.979996,176.224197,67825200,177.734731
"2018-11-21",179.729996,180.270004,176.550003,176.779999,176.025055,31124200,177.615020666667
"2018-11-23",174.940002,176.600006,172.100006,172.289993,171.55423,23624000,173.418080666667
"2018-11-26",174.240005,174.949997,170.259995,174.619995,173.874283,44998500,173.028091666667
"2018-11-27",171.509995,174.770004,170.880005,174.240005,173.495911,41387400,173.04864
"2018-11-28",176.729996,181.289993,174.929993,180.940002,180.167297,46062500,178.795761
"2018-11-29",182.660004,182.800003,177.699997,179.550003,178.783234,41770000,179.761078
"2018-11-30",180.289993,180.330002,177.029999,178.580002,177.817383,39531500,178.392461333333
"2018-12-03",184.460007,184.940002,181.210007,184.820007,184.030731,40802500,183.39358
"2018-12-04",180.949997,182.389999,176.270004,176.690002,175.935455,41344300,178.198486
"2018-12-06",171.759995,174.779999,170.419998,174.720001,173.973862,43098400,173.057953
"2018-12-07",173.490005,174.490005,168.300003,168.490005,167.770477,42281600,170.186828333333
"2018-12-10",165,170.089996,163.330002,169.600006,168.875732,62026000,167.43191
"2018-12-11",171.660004,171.789993,167,168.630005,167.909866,47281700,168.899953
"2018-12-12",170.399994,171.919998,169.020004,169.100006,168.377869,35627700,169.772623666667
"2018-12-13",170.490005,172.570007,169.550003,170.949997,170.219955,31898600,170.779988333333
"2018-12-14",169,169.080002,165.279999,165.479996,164.773315,40703700,166.377772
"2018-12-17",165.449997,168.350006,162.729996,163.940002,163.239899,44287900,164.773300333333
"2018-12-18",165.380005,167.529999,164.389999,166.070007,165.360809,33841500,165.760269
"2018-12-19",166,167.449997,159.089996,160.889999,160.202927,49047300,162.24764
"2018-12-20",160.399994,162.110001,155.300003,156.830002,156.160263,64773000,157.856755666667
"2018-12-21",156.860001,158.160004,149.630005,150.729996,150.086304,95744600,152.625437666667
"2018-12-24",148.149994,151.550003,146.589996,146.830002,146.202972,37169200,148.114323666667
"2018-12-26",148.300003,157.229996,146.720001,157.169998,156.49881,58582500,153.482935666667
"2018-12-27",155.839996,156.770004,150.070007,156.149994,155.483154,53117100,154.107721666667
"2018-12-28",157.5,158.520004,154.550003,156.229996,155.56282,42291400,156.210942333333
"2018-12-31",158.529999,159.360001,156.479996,157.740005,157.066376,35003500,157.635457666667
